fips,county,candidate,votes
12043,Glades,Jo Jorgensen,21
12045,Gulf,Jo Jorgensen,48
12047,Hamilton,Jo Jorgensen,33
12049,Hardee,Jo Jorgensen,40
12051,Hendry,Jo Jorgensen,65
12053,Hernando,Jo Jorgensen,686
12055,Highlands,Jo Jorgensen,223
12057,Hillsborough,Jo Jorgensen,5665
12059,Holmes,Jo Jorgensen,48
12061,Indian River,Jo Jorgensen,534
12063,Jackson,Jo Jorgensen,116
12065,Jefferson,Jo Jorgensen,46
12067,Lafayette,Jo Jorgensen,14
12069,Lake,Jo Jorgensen,1385
12071,Lee,Jo Jorgensen,2016
12073,Leon,Jo Jorgensen,1344
12075,Levy,Jo Jorgensen,131
12077,Liberty,Jo Jorgensen,14
12079,Madison,Jo Jorgensen,32
12081,Manatee,Jo Jorgensen,1287
12083,Marion,Jo Jorgensen,1180
12085,Martin,Jo Jorgensen,448
12086,Miami-Dade,Jo Jorgensen,3329
12087,Monroe,Jo Jorgensen,348
12089,Nassau,Jo Jorgensen,569
12091,Okaloosa,Jo Jorgensen,1881
12093,Okeechobee,Jo Jorgensen,66
12095,Orange,Jo Jorgensen,4685
12097,Osceola,Jo Jorgensen,964
12099,Palm Beach,Jo Jorgensen,3040
12101,Pasco,Jo Jorgensen,2265
12103,Pinellas,Jo Jorgensen,4268
12105,Polk,Jo Jorgensen,2595
12107,Putnam,Jo Jorgensen,226
12113,Santa Rosa,Jo Jorgensen,1645
12115,Sarasota,Jo Jorgensen,1507
12117,Seminole,Jo Jorgensen,2215
12109,St. Johns,Jo Jorgensen,1413
12111,St. Lucie,Jo Jorgensen,768
12119,Sumter,Jo Jorgensen,269
12121,Suwannee,Jo Jorgensen,119
12123,Taylor,Jo Jorgensen,52
12125,Union,Jo Jorgensen,42
12127,Volusia,Jo Jorgensen,2156
12129,Wakulla,Jo Jorgensen,135
12131,Walton,Jo Jorgensen,336
12133,Washington,Jo Jorgensen,69
12001,Alachua,Rocky De La Fuente,70
12003,Baker,Rocky De La Fuente,4
12005,Bay,Rocky De La Fuente,54
12007,Bradford,Rocky De La Fuente,7
12009,Brevard,Rocky De La Fuente,222
12011,Broward,Rocky De La Fuente,426
12013,Calhoun,Rocky De La Fuente,4
12015,Charlotte,Rocky De La Fuente,49
12017,Citrus,Rocky De La Fuente,42
12019,Clay,Rocky De La Fuente,45
12021,Collier,Rocky De La Fuente,64
12023,Columbia,Rocky De La Fuente,12
12027,DeSoto,Rocky De La Fuente,12
12029,Dixie,Rocky De La Fuente,5
12031,Duval,Rocky De La Fuente,319
12033,Escambia,Rocky De La Fuente,105
12035,Flagler,Rocky De La Fuente,30
12037,Franklin,Rocky De La Fuente,4
12039,Gadsden,Rocky De La Fuente,8
12041,Gilchrist,Rocky De La Fuente,6
12043,Glades,Rocky De La Fuente,0
12045,Gulf,Rocky De La Fuente,6
12047,Hamilton,Rocky De La Fuente,6
12049,Hardee,Rocky De La Fuente,10
12051,Hendry,Rocky De La Fuente,11
12053,Hernando,Rocky De La Fuente,62
12055,Highlands,Rocky De La Fuente,28
12057,Hillsborough,Rocky De La Fuente,574
12059,Holmes,Rocky De La Fuente,2
12061,Indian River,Rocky De La Fuente,43
12063,Jackson,Rocky De La Fuente,13
12065,Jefferson,Rocky De La Fuente,4
12067,Lafayette,Rocky De La Fuente,1
12069,Lake,Rocky De La Fuente,120
12071,Lee,Rocky De La Fuente,187
12073,Leon,Rocky De La Fuente,98
12075,Levy,Rocky De La Fuente,14
12077,Liberty,Rocky De La Fuente,2
12079,Madison,Rocky De La Fuente,3
12081,Manatee,Rocky De La Fuente,96
12083,Marion,Rocky De La Fuente,91
12085,Martin,Rocky De La Fuente,38
12086,Miami-Dade,Rocky De La Fuente,602
12087,Monroe,Rocky De La Fuente,26
12089,Nassau,Rocky De La Fuente,28
12091,Okaloosa,Rocky De La Fuente,76
12093,Okeechobee,Rocky De La Fuente,8
12095,Orange,Rocky De La Fuente,386
12097,Osceola,Rocky De La Fuente,166
12099,Palm Beach,Rocky De La Fuente,356
12101,Pasco,Rocky De La Fuente,200
12103,Pinellas,Rocky De La Fuente,305
12105,Polk,Rocky De La Fuente,204
12107,Putnam,Rocky De La Fuente,14
12113,Santa Rosa,Rocky De La Fuente,60
12115,Sarasota,Rocky De La Fuente,102
12117,Seminole,Rocky De La Fuente,135
12109,St. Johns,Rocky De La Fuente,101
12111,St. Lucie,Rocky De La Fuente,71
12119,Sumter,Rocky De La Fuente,25
12121,Suwannee,Rocky De La Fuente,6
12123,Taylor,Rocky De La Fuente,3
12125,Union,Rocky De La Fuente,4
12127,Volusia,Rocky De La Fuente,160
12129,Wakulla,Rocky De La Fuente,10
12131,Walton,Rocky De La Fuente,16
12133,Washington,Rocky De La Fuente,5
12001,Alachua,Gloria La Riva,94
12003,Baker,Gloria La Riva,3
12005,Bay,Gloria La Riva,45
12007,Bradford,Gloria La Riva,3
12009,Brevard,Gloria La Riva,164
12011,Broward,Gloria La Riva,417
12013,Calhoun,Gloria La Riva,4
12015,Charlotte,Gloria La Riva,32
12017,Citrus,Gloria La Riva,30
12019,Clay,Gloria La Riva,55
12021,Collier,Gloria La Riva,50
12023,Columbia,Gloria La Riva,20
12027,DeSoto,Gloria La Riva,11
12029,Dixie,Gloria La Riva,2
12031,Duval,Gloria La Riva,328
12033,Escambia,Gloria La Riva,137
12035,Flagler,Gloria La Riva,29
12037,Franklin,Gloria La Riva,8
12039,Gadsden,Gloria La Riva,10
12041,Gilchrist,Gloria La Riva,2
12043,Glades,Gloria La Riva,1
12045,Gulf,Gloria La Riva,0
12047,Hamilton,Gloria La Riva,2
12049,Hardee,Gloria La Riva,6
12051,Hendry,Gloria La Riva,8
12053,Hernando,Gloria La Riva,44
12055,Highlands,Gloria La Riva,24
12057,Hillsborough,Gloria La Riva,529
12059,Holmes,Gloria La Riva,1
12061,Indian River,Gloria La Riva,33
12063,Jackson,Gloria La Riva,13
12065,Jefferson,Gloria La Riva,4
12067,Lafayette,Gloria La Riva,1
12069,Lake,Gloria La Riva,96
12071,Lee,Gloria La Riva,176
12073,Leon,Gloria La Riva,122
12075,Levy,Gloria La Riva,7
12077,Liberty,Gloria La Riva,2
12079,Madison,Gloria La Riva,4
12081,Manatee,Gloria La Riva,78
12083,Marion,Gloria La Riva,98
12085,Martin,Gloria La Riva,35
12086,Miami-Dade,Gloria La Riva,579
12087,Monroe,Gloria La Riva,14
12089,Nassau,Gloria La Riva,12
12091,Okaloosa,Gloria La Riva,73
12093,Okeechobee,Gloria La Riva,4
12095,Orange,Gloria La Riva,444
12097,Osceola,Gloria La Riva,140
12099,Palm Beach,Gloria La Riva,335
12101,Pasco,Gloria La Riva,169
12103,Pinellas,Gloria La Riva,311
12105,Polk,Gloria La Riva,217
12107,Putnam,Gloria La Riva,21
12113,Santa Rosa,Gloria La Riva,46
12115,Sarasota,Gloria La Riva,105
12117,Seminole,Gloria La Riva,137
12109,St. Johns,Gloria La Riva,54
12111,St. Lucie,Gloria La Riva,82
12119,Sumter,Gloria La Riva,20
12121,Suwannee,Gloria La Riva,8
12123,Taylor,Gloria La Riva,6
12125,Union,Gloria La Riva,3
12127,Volusia,Gloria La Riva,173
12129,Wakulla,Gloria La Riva,6
12131,Walton,Gloria La Riva,15
12133,Washington,Gloria La Riva,10
12001,Alachua,Howie Hawkins,302
12003,Baker,Howie Hawkins,10
12005,Bay,Howie Hawkins,142
12007,Bradford,Howie Hawkins,11
12009,Brevard,Howie Hawkins,553
12011,Broward,Howie Hawkins,1253
12013,Calhoun,Howie Hawkins,4
12015,Charlotte,Howie Hawkins,129
12017,Citrus,Howie Hawkins,86
12019,Clay,Howie Hawkins,153
12021,Collier,Howie Hawkins,186
12023,Columbia,Howie Hawkins,28
12027,DeSoto,Howie Hawkins,8
12029,Dixie,Howie Hawkins,5
12031,Duval,Howie Hawkins,772
12033,Escambia,Howie Hawkins,256
12035,Flagler,Howie Hawkins,69
12037,Franklin,Howie Hawkins,12
12039,Gadsden,Howie Hawkins,21
12041,Gilchrist,Howie Hawkins,13
12043,Glades,Howie Hawkins,4
12045,Gulf,Howie Hawkins,5
12047,Hamilton,Howie Hawkins,8
12049,Hardee,Howie Hawkins,8
12051,Hendry,Howie Hawkins,13
12053,Hernando,Howie Hawkins,151
12055,Highlands,Howie Hawkins,53
12057,Hillsborough,Howie Hawkins,1187
12059,Holmes,Howie Hawkins,9
12061,Indian River,Howie Hawkins,117
12063,Jackson,Howie Hawkins,13
