fips,county,candidate,votes
05011,Bradley,Joseph R. Biden,1214
05013,Calhoun,Joseph R. Biden,479
05015,Carroll,Joseph R. Biden,4023
05017,Chicot,Joseph R. Biden,2260
05019,Clark,Joseph R. Biden,3438
05021,Clay,Joseph R. Biden,962
05023,Cleburne,Joseph R. Biden,1988
05025,Cleveland,Joseph R. Biden,651
05027,Columbia,Joseph R. Biden,2814
05029,Conway,Joseph R. Biden,2615
05031,Craighead,Joseph R. Biden,11921
05033,Crawford,Joseph R. Biden,4959
05035,Crittenden,Joseph R. Biden,8514
05037,Cross,Joseph R. Biden,1772
05039,Dallas,Joseph R. Biden,963
05041,Desha,Joseph R. Biden,2016
05043,Drew,Joseph R. Biden,2426
05045,Faulkner,Joseph R. Biden,18347
05047,Franklin,Joseph R. Biden,1300
05049,Fulton,Joseph R. Biden,1035
05051,Garland,Joseph R. Biden,14045
05053,Grant,Joseph R. Biden,1268
05055,Greene,Joseph R. Biden,3058
05057,Hempstead,Joseph R. Biden,2138
05059,Hot Spring,Joseph R. Biden,3082
05061,Howard,Joseph R. Biden,1340
05063,Independence,Joseph R. Biden,2806
05065,Izard,Joseph R. Biden,1021
05067,Jackson,Joseph R. Biden,1365
05069,Jefferson,Joseph R. Biden,14981
05071,Johnson,Joseph R. Biden,2283
05073,Lafayette,Joseph R. Biden,839
05075,Lawrence,Joseph R. Biden,1080
05077,Lee,Joseph R. Biden,1423
05079,Lincoln,Joseph R. Biden,1032
05081,Little River,Joseph R. Biden,1226
05083,Logan,Joseph R. Biden,1544
05085,Lonoke,Joseph R. Biden,6686
05087,Madison,Joseph R. Biden,1563
05089,Marion,Joseph R. Biden,1531
05091,Miller,Joseph R. Biden,4245
05093,Mississippi,Joseph R. Biden,4558
05095,Monroe,Joseph R. Biden,1147
05097,Montgomery,Joseph R. Biden,731
05099,Nevada,Joseph R. Biden,1076
05101,Newton,Joseph R. Biden,709
05103,Ouachita,Joseph R. Biden,3995
05105,Perry,Joseph R. Biden,1012
05107,Phillips,Joseph R. Biden,3623
05109,Pike,Joseph R. Biden,644
05111,Poinsett,Joseph R. Biden,1424
05113,Polk,Joseph R. Biden,1246
05115,Pope,Joseph R. Biden,5772
05117,Prairie,Joseph R. Biden,654
05119,Pulaski,Joseph R. Biden,101947
05121,Randolph,Joseph R. Biden,1215
05123,Saline,Joseph R. Biden,16060
05125,Scott,Joseph R. Biden,483
05129,Searcy,Joseph R. Biden,588
05131,Sebastian,Joseph R. Biden,14487
05133,Sevier,Joseph R. Biden,1116
05135,Sharp,Joseph R. Biden,1398
05123,St. Francis,Joseph R. Biden,3604
05137,Stone,Joseph R. Biden,1180
05139,Union,Joseph R. Biden,5584
05141,Van Buren,Joseph R. Biden,1593
05143,Washington,Joseph R. Biden,43824
05145,White,Joseph R. Biden,5978
05147,Woodruff,Joseph R. Biden,856
05149,Yell,Joseph R. Biden,1284
05001,Arkansas,Howie Hawkins,16
05003,Ashley,Howie Hawkins,9
05005,Baxter,Howie Hawkins,43
05007,Benton,Howie Hawkins,277
05009,Boone,Howie Hawkins,55
05011,Bradley,Howie Hawkins,4
05013,Calhoun,Howie Hawkins,8
05015,Carroll,Howie Hawkins,48
05017,Chicot,Howie Hawkins,5
05019,Clark,Howie Hawkins,48
05021,Clay,Howie Hawkins,11
05023,Cleburne,Howie Hawkins,10
05025,Cleveland,Howie Hawkins,8
05027,Columbia,Howie Hawkins,71
05029,Conway,Howie Hawkins,18
05031,Craighead,Howie Hawkins,121
05033,Crawford,Howie Hawkins,35
05035,Crittenden,Howie Hawkins,29
05037,Cross,Howie Hawkins,8
05039,Dallas,Howie Hawkins,3
05041,Desha,Howie Hawkins,10
05043,Drew,Howie Hawkins,21
05045,Faulkner,Howie Hawkins,159
05047,Franklin,Howie Hawkins,9
05049,Fulton,Howie Hawkins,4
05051,Garland,Howie Hawkins,102
05053,Grant,Howie Hawkins,8
05055,Greene,Howie Hawkins,33
05057,Hempstead,Howie Hawkins,24
05059,Hot Spring,Howie Hawkins,16
05061,Howard,Howie Hawkins,11
05063,Independence,Howie Hawkins,23
05065,Izard,Howie Hawkins,4
05067,Jackson,Howie Hawkins,5
05069,Jefferson,Howie Hawkins,26
05071,Johnson,Howie Hawkins,25
05073,Lafayette,Howie Hawkins,5
05075,Lawrence,Howie Hawkins,8
05077,Lee,Howie Hawkins,7
05079,Lincoln,Howie Hawkins,20
05081,Little River,Howie Hawkins,7
05083,Logan,Howie Hawkins,16
05085,Lonoke,Howie Hawkins,72
05087,Madison,Howie Hawkins,19
05089,Marion,Howie Hawkins,19
05091,Miller,Howie Hawkins,41
05093,Mississippi,Howie Hawkins,24
05095,Monroe,Howie Hawkins,33
05097,Montgomery,Howie Hawkins,7
05099,Nevada,Howie Hawkins,26
05101,Newton,Howie Hawkins,11
05103,Ouachita,Howie Hawkins,59
05105,Perry,Howie Hawkins,20
05107,Phillips,Howie Hawkins,16
05109,Pike,Howie Hawkins,4
05111,Poinsett,Howie Hawkins,10
05113,Polk,Howie Hawkins,10
05115,Pope,Howie Hawkins,54
05117,Prairie,Howie Hawkins,3
05119,Pulaski,Howie Hawkins,440
05121,Randolph,Howie Hawkins,10
05123,Saline,Howie Hawkins,118
05125,Scott,Howie Hawkins,5
05129,Searcy,Howie Hawkins,4
05131,Sebastian,Howie Hawkins,98
05133,Sevier,Howie Hawkins,10
05135,Sharp,Howie Hawkins,29
05123,St. Francis,Howie Hawkins,21
05137,Stone,Howie Hawkins,19
05139,Union,Howie Hawkins,36
05141,Van Buren,Howie Hawkins,19
05143,Washington,Howie Hawkins,313
05145,White,Howie Hawkins,40
05147,Woodruff,Howie Hawkins,6
05149,Yell,Howie Hawkins,14
05001,Arkansas,Brock Pierce,4
05003,Ashley,Brock Pierce,5
05005,Baxter,Brock Pierce,41
05007,Benton,Brock Pierce,275
05009,Boone,Brock Pierce,20
05011,Bradley,Brock Pierce,10
05013,Calhoun,Brock Pierce,9
05015,Carroll,Brock Pierce,9
05017,Chicot,Brock Pierce,16
05019,Clark,Brock Pierce,10
05021,Clay,Brock Pierce,9
05023,Cleburne,Brock Pierce,10
05025,Cleveland,Brock Pierce,11
05027,Columbia,Brock Pierce,11
05029,Conway,Brock Pierce,23
05031,Craighead,Brock Pierce,28
05033,Crawford,Brock Pierce,29
05035,Crittenden,Brock Pierce,18
05037,Cross,Brock Pierce,21
05039,Dallas,Brock Pierce,18
05041,Desha,Brock Pierce,40
05043,Drew,Brock Pierce,10
05045,Faulkner,Brock Pierce,51
05047,Franklin,Brock Pierce,5
05049,Fulton,Brock Pierce,29
05051,Garland,Brock Pierce,88
05053,Grant,Brock Pierce,7
05055,Greene,Brock Pierce,17
05057,Hempstead,Brock Pierce,28
05059,Hot Spring,Brock Pierce,37
05061,Howard,Brock Pierce,10
05063,Independence,Brock Pierce,45
05065,Izard,Brock Pierce,6
05067,Jackson,Brock Pierce,2
05069,Jefferson,Brock Pierce,27
05071,Johnson,Brock Pierce,24
05073,Lafayette,Brock Pierce,7
05075,Lawrence,Brock Pierce,12
05077,Lee,Brock Pierce,8
05079,Lincoln,Brock Pierce,3
05081,Little River,Brock Pierce,9
05083,Logan,Brock Pierce,13
05085,Lonoke,Brock Pierce,35
05087,Madison,Brock Pierce,8
05089,Marion,Brock Pierce,7
05091,Miller,Brock Pierce,41
05093,Mississippi,Brock Pierce,52
05095,Monroe,Brock Pierce,4
05097,Montgomery,Brock Pierce,1
05099,Nevada,Brock Pierce,7
05101,Newton,Brock Pierce,9
05103,Ouachita,Brock Pierce,28
05105,Perry,Brock Pierce,2
05107,Phillips,Brock Pierce,11
05109,Pike,Brock Pierce,4
05111,Poinsett,Brock Pierce,18
05113,Polk,Brock Pierce,4
05115,Pope,Brock Pierce,21
05117,Prairie,Brock Pierce,11
05119,Pulaski,Brock Pierce,290
05121,Randolph,Brock Pierce,8
05123,Saline,Brock Pierce,111
05125,Scott,Brock Pierce,5
05129,Searcy,Brock Pierce,3
05131,Sebastian,Brock Pierce,53
05133,Sevier,Brock Pierce,1
05135,Sharp,Brock Pierce,25
05123,St. Francis,Brock Pierce,57
05137,Stone,Brock Pierce,9
05139,Union,Brock Pierce,47
05141,Van Buren,Brock Pierce,17
05143,Washington,Brock Pierce,111
05145,White,Brock Pierce,35
05147,Woodruff,Brock Pierce,7
05149,Yell,Brock Pierce,44
05001,Arkansas,C.L. Gammon,13
05003,Ashley,C.L. Gammon,34
05005,Baxter,C.L. Gammon,16
05007,Benton,C.L. Gammon,102
05009,Boone,C.L. Gammon,21
05011,Bradley,C.L. Gammon,1
05013,Calhoun,C.L. Gammon,4
05015,Carroll,C.L. Gammon,20
05017,Chicot,C.L. Gammon,2
05019,Clark,C.L. Gammon,12
05021,Clay,C.L. Gammon,4
05023,Cleburne,C.L. Gammon,25
05025,Cleveland,C.L. Gammon,2
05027,Columbia,C.L. Gammon,9
05029,Conway,C.L. Gammon,20
05031,Craighead,C.L. Gammon,43
05033,Crawford,C.L. Gammon,22
05035,Crittenden,C.L. Gammon,63
05037,Cross,C.L. Gammon,5
05039,Dallas,C.L. Gammon,8
05041,Desha,C.L. Gammon,5
05043,Drew,C.L. Gammon,0
05045,Faulkner,C.L. Gammon,15
05047,Franklin,C.L. Gammon,4
05049,Fulton,C.L. Gammon,2
05051,Garland,C.L. Gammon,73
05053,Grant,C.L. Gammon,9
05055,Greene,C.L. Gammon,16
05057,Hempstead,C.L. Gammon,25
05059,Hot Spring,C.L. Gammon,17
05061,Howard,C.L. Gammon,8
05063,Independence,C.L. Gammon,17
05065,Izard,C.L. Gammon,8
05067,Jackson,C.L. Gammon,3
05069,Jefferson,C.L. Gammon,49
05071,Johnson,C.L. Gammon,6
05073,Lafayette,C.L. Gammon,1
05075,Lawrence,C.L. Gammon,3
