fips,county,candidate,votes
10003,New Castle,Donald J. Trump,88364
10003,New Castle,Joseph R. Biden,195034
10003,New Castle,Howie Hawkins,1282
10003,New Castle,Jo Jorgensen,2953
10001,Kent,Donald J. Trump,41009
10001,Kent,Joseph R. Biden,44552
10001,Kent,Howie Hawkins,420
10001,Kent,Jo Jorgensen,1044
10005,Sussex,Donald J. Trump,71230
10005,Sussex,Joseph R. Biden,56682
10005,Sussex,Howie Hawkins,437
10005,Sussex,Jo Jorgensen,1003






