fips,county,candidate,votes
,Mahaska,Howie Hawkins,13
,Mahaska,Jo Jorgensen,134
,Mahaska,Brock Pierce,4
,Mahaska,Kanye West,19
,Mahaska,Write-in,23
,Mahaska,Undervotes,37
,Mahaska,Overvotes,17
,Marion,Donald J. Trump,12663
,Marion,Joseph R. Biden,6178
,Marion,Rocky De La Fuente,10
,Marion,Don Blankenship,24
,Marion,Ricki Sue King,6
,Marion,Howie Hawkins,24
,Marion,Jo Jorgensen,233
,Marion,Brock Pierce,5
,Marion,Kanye West,30
,Marion,Write-in,59
,Marion,Undervotes,77
,Marion,Overvotes,22
,Marshall,Donald J. Trump,9571
,Marshall,Joseph R. Biden,8176
,Marshall,Rocky De La Fuente,17
,Marshall,Don Blankenship,22
,Marshall,Ricki Sue King,8
,Marshall,Howie Hawkins,31
,Marshall,Jo Jorgensen,216
,Marshall,Brock Pierce,7
,Marshall,Kanye West,49
,Marshall,Write-in,39
,Marshall,Undervotes,70
,Marshall,Overvotes,65
,Mills,Donald J. Trump,5585
,Mills,Joseph R. Biden,2508
,Mills,Rocky De La Fuente,7
,Mills,Don Blankenship,7
,Mills,Ricki Sue King,2
,Mills,Howie Hawkins,12
,Mills,Jo Jorgensen,100
,Mills,Brock Pierce,0
,Mills,Kanye West,16
,Mills,Write-in,31
,Mills,Undervotes,27
,Mills,Overvotes,14
,Mitchell,Donald J. Trump,3677
,Mitchell,Joseph R. Biden,2053
,Mitchell,Rocky De La Fuente,3
,Mitchell,Don Blankenship,6
,Mitchell,Ricki Sue King,4
,Mitchell,Howie Hawkins,9
,Mitchell,Jo Jorgensen,56
,Mitchell,Brock Pierce,1
,Mitchell,Kanye West,6
,Mitchell,Write-in,7
,Mitchell,Undervotes,37
,Mitchell,Overvotes,8
,Monona,Donald J. Trump,3248
,Monona,Joseph R. Biden,1407
,Monona,Rocky De La Fuente,3
,Monona,Don Blankenship,5
,Monona,Ricki Sue King,0
,Monona,Howie Hawkins,3
,Monona,Jo Jorgensen,36
,Monona,Brock Pierce,3
,Monona,Kanye West,9
,Monona,Write-in,14
,Monona,Undervotes,19
,Monona,Overvotes,7
,Monroe,Donald J. Trump,2975
,Monroe,Joseph R. Biden,1078
,Monroe,Rocky De La Fuente,2
,Monroe,Don Blankenship,0
,Monroe,Ricki Sue King,1
,Monroe,Howie Hawkins,3
,Monroe,Jo Jorgensen,21
,Monroe,Brock Pierce,0
,Monroe,Kanye West,5
,Monroe,Write-in,3
,Monroe,Undervotes,25
,Monroe,Overvotes,6
,Montgomery,Donald J. Trump,3659
,Montgomery,Joseph R. Biden,1583
,Montgomery,Rocky De La Fuente,3
,Montgomery,Don Blankenship,9
,Montgomery,Ricki Sue King,1
,Montgomery,Howie Hawkins,6
,Montgomery,Jo Jorgensen,50
,Montgomery,Brock Pierce,2
,Montgomery,Kanye West,7
,Montgomery,Write-in,7
,Montgomery,Undervotes,21
,Montgomery,Overvotes,12
,Muscatine,Donald J. Trump,10823
,Muscatine,Joseph R. Biden,9372
,Muscatine,Rocky De La Fuente,8
,Muscatine,Don Blankenship,21
,Muscatine,Ricki Sue King,9
,Muscatine,Howie Hawkins,57
,Muscatine,Jo Jorgensen,293
,Muscatine,Brock Pierce,9
,Muscatine,Kanye West,37
,Muscatine,Write-in,42
,Muscatine,Undervotes,114
,Muscatine,Overvotes,22
,O'Brien,Donald J. Trump,5861
,O'Brien,Joseph R. Biden,1569
,O'Brien,Rocky De La Fuente,6
,O'Brien,Don Blankenship,7
,O'Brien,Ricki Sue King,4
,O'Brien,Howie Hawkins,6
,O'Brien,Jo Jorgensen,77
,O'Brien,Brock Pierce,2
,O'Brien,Kanye West,9
,O'Brien,Write-in,10
,O'Brien,Undervotes,29
